name,longitude,latitude
phillipines_quiniput_downstream_agm_region_TSTM,122.1215517173104,7.127320626752256
phillipines_canatuan_mine_TSTM,122.2729056704759,7.737327956418312
indonesia_west_kalimantan_djongkong_agm_region,112.2851932801018,0.534098357089123
indonesia_west_kalimantan_nangasuruk_agm_region,112.6628660894551,0.5327119550132885
indonesia_west_kalimantan_selimbau_agm_region_TSTM,112.0961925324357,0.6029851749988627
indonesia_west_kalimantan_duwapetunga_agm_region,110.7376813494395,0.7843065356539359
indonesia_west_kalimantan_nanga_sepauk_agm_region,111.1309906373833,-0.234707957863931
indonesia_west_kalimantan_monggo_agm_region,109.9427172301768,0.6147792910363624
indonesia_central_kalimantan_kapuas_south_agm_region,114.3574984227891,-1.321523077480597
indonesia_central_kalimantan_kahayan_agm_region,113.320526496311,-0.7772109179182359
indonesia_central_kalimantan_indonesia_mendawai_agm_region,113.3178558970215,-1.954001769032663
indonesia_central_kalimantan_mabau_agm_region,111.9566534114834,-2.059602439627952
indonesia_west_kalimantan_mekar_jaya_agm_region_TSTM,110.3311500065995,-1.894881045783051
indonesia_batang_asai_upper_agm_region,102.1259142432644,-2.313133945848716
indonesia_batang_hari_upper_bangko_agm_region,101.9832814571522,-2.109602149691414
indonesia_maura_soma_agm_region,99.35182255778079,0.6864682947922546
indonesia_hadangkahan_agm_region,99.26718371212475,0.6968433922163714
indonesia_tapoes_agm_region,99.27816850929479,0.5440157969417972
indonesia_panunggulan_agm_region_TSTM,99.16696696820924,0.8300314607410875
indonesia_tarutung_river_stone_mining_region,99.00052349987197,2.056896366351316
indonesia_kulu_agm_region,96.28378586626039,4.268471001457009
indonesia_kulu_upper_agm_region,96.38263486914454,4.342613959650168
indonesia_madreng_agm_region,96.33835613741536,4.502333358801336
indonesia_tutut_agm_region,96.12459115036353,4.519483164480363
indonesia_alue_tho_agm_region,95.89763517500622,4.812470898247611
indonesia_south_sumatra_soetangegoh_agm_region,104.5096702713587,-4.625127015255325
indonesia_south_sumatra_djabung_agm_region_TSTM,105.5080106273441,-5.391618768401519
indonesia_mnamoek_agm_region_TSTM,126.8385137265663,-3.464156464085713
indonesia_utuwa_agm_region,135.696234,-3.571124000000001
indonesia_nabire_barat_agm_region,135.6624281695765,-3.470293386916093
malaysia_sungai_tui_agm_region_TSTM,101.9754422481634,4.279925844862952
peru_tournavista_agm_region_TSTM,-74.92049470681798,-9.164085547580507
peru_huanuco_agm_region_TSTM,-74.83201829791139,-9.574215348366863
peru_la_pampa_north_agm_region,-69.97209877018679,-12.84671807161871
peru_chaspa_river_agm_region,-70.2394784442263,-13.24880293062343
brazil_upper_madeira_agm_region_TSTM,-65.06952577347532,-9.464933580423867
suriname_brokopondo_agm_region,-54.96142179547248,4.230017477820421
suriname_brownsweg_agm_region_TSTM,-55.23346422388388,4.96847113247978
suriname_brokolonka_agm_region,-55.55257949241026,5.026645050102313
suriname_babel_agm_region_TSTM,-54.50026965599218,5.026654108957353
suriname_gran_creek_agm_region,-54.84906033738807,4.451564115734325
guyana_essequibo_river_st_mary_agm_region,-59.09585476546024,5.129230706428724
guyana_potaro_river_agm_region,-59.13341494814403,5.292650514595278
guyana_rio_mazaroni_upper_agm_region,-59.33675764413884,6.271166398223635
